OBJECTID,YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,GlobalID,created_user,created_date,last_edited_user,last_edited_date
4906,2024,P-41,A,13.531,C000041,A,C000041A,000+0.000,013+0.558,0,13.531,39-3-009, , ,A,1189,14, ,1,120,99,12, ,1,101,83,RMA_RMC_12,4060,12,126,43,43,63,63, ,2, ,POWELL,JCT N-8 AT AVON,ENT P-41A/,1.99,11.94,{4861629E-9004-4C45-8100-0DF3FA37A83F},,,,
4907,2024,I-15,A,0.09,C000015,A,C000015A,239+0.969,240+0.055,239.749,239.838,25-5-003, , ,E,4432,34, ,45,986,723,8, ,10,222,163,RURAL INNER INTERSTATE,1012,11,119,485,485,733,733, ,2, ,CASCADE, , ,4.501,5.675,{B6C0320C-574E-4B88-B49B-FBE033589123},,,,
4908,2024,P-21,A,2.534,C000021,A,C000021A,000+0.601,003+0.252,0.601,3.135,37-3-005, , ,E,726,7, ,5,43,32,10, ,7,59,44,RMA_RMC_345,4032,10,115,20,20,30,30, ,2, ,PONDERA, , ,2.299,0,{9C58C777-DD6F-4BAE-BCAF-6B5225DDF9A3},,,,
4909,2024,L-47-1997,A,3.064,C001807,A,C001807A,005+0.770,008+0.834,5.77,8.834,47-1C-027, , ,A,2354,17, ,3,44,28,7, ,1,19,12,UMA_UC,8039,10,107,21,21,28,28, ,2, ,SILVER BOW, ,ENT L-47-1997A,0,1.136,{5AC1600A-47A4-4E40-8D27-BE270021659B},,,,
4910,2024,N-10,A,0.142,C000010,A,C000010A,040+0.716,040+0.857,40.227,40.369,08-5-004, , ,A,1480,11, ,25,171,88,7, ,17,116,59,RPA_3,3042,10,113,62,62,88,88, ,4, ,CHOUTEAU,JCT P-80/S-223,JCT P-80/S-223,10.366,9.146,{2A94664C-A197-4FEA-B896-B3BA6D65C2D8},,,,
4911,2024,L-15-6328,A,0.487,C002438,A,C002438A,000+0.108,000+0.595,0.108,0.595,15-4A-080, , ,E,302,0, ,0,0,0,0, ,0,0,0,UMA_UC,0,13,116,0,0,0,0, ,2, ,FLATHEAD,JCT U-2510 (5TH ST W),ENT L-15-6328A/JCT U-2510 (5TH ST W),0,0,{502DB4B9-4CFC-465B-B4AA-50492EC7F202},,,,
4912,2024,N-118,A,0.171,C001207,A,C001207A,000+0.255,000+0.426,0.255,0.426,16-3B-057, , ,A,15584,74, ,49,381,154,5, ,3,24,10,UPA,7068,10,96,129,129,172,172, ,4, ,GALLATIN, , ,1.678,0.909,{BC2C5332-C2F6-4DAD-A7FD-A4FFD8165636},,,,
4913,2024,P-89,A,0.24,C000089,A,C000089A,001+0.485,001+0.724,1.484,1.724,01-4A-005, , ,E,4854,23, ,14,148,103,5, ,3,30,21,RMA_RMC_12,4137,10,104,68,68,97,97, ,4, ,BEAVERHEAD, ,BEGIN 4 LANES,1.253,9.603,{C9B4FF67-DBA1-471E-9B09-36E0B225B618},,,,
4914,2024,N-8,A,3.957,C000008,A,C000008A,050+0.654,054+0.587,50.522,54.479,22-2-002, , ,E,7196,31, ,18,597,383,4, ,3,83,53,RPA_2,3038,11,101,218,218,316,316, ,2, ,LEWIS AND CLARK,JCT E MAIN ST/U-5830,JCT E MAIN ST/U-5830,0.602,2.105,{C9D59A8B-0250-4F76-9D70-5398F1032422},,,,
4915,2024,U-5238,A,0.566,C005238,A,C005238A,000+0.000,000+0.566,0,0.566,07-2A-201, , ,E,2931,0, ,0,141,35,0, ,0,48,12,UMA_UC,9028,10,108,30,30,41,41, ,2, ,CASCADE,JCT N-103 (CENTRAL AVE W),ENT U-5238A/,0,0,{3FC85301-D0A7-4669-8398-58621D0B53A6},,,,
4916,2024,P-56,A,0.169,C000056,A,C000056A,016+0.537,016+0.706,16.505,16.674,45-1-004, , ,A,880,95, ,16,71,31,108, ,18,81,35,RMA_RMC_12,4079,15,123,28,28,41,41, ,2, ,LINCOLN, , ,5.093,2.315,{996BFD5B-3366-4530-B98D-75FCDD44D84E},,,,
4917,2024,N-1,A,1.054,C000001,A,C000001A,589+0.333,590+0.367,587.686,588.739,43-3-003, , ,A,2293,16, ,5,231,159,7, ,2,101,69,RPA_45,3018,10,108,80,80,110,110, ,2, ,ROOSEVELT,JCT S-250,JCT S-250,7.143,11.039,{EDE987B9-64A0-4130-8839-092FDD71AAF3},,,,
4918,2024,I-90,A,5.021,C000090,A,C000090A,120+0.660,125+0.747,120.122,125.143,32-4-007, , ,E,13786,76, ,38,2729,2395,6, ,3,198,174,RURAL INNER INTERSTATE,1025,17,109,1392,1392,2082,2082, ,2, ,MISSOULA,"JCT OFF RAMP CLINTON INTERCHANGE, EXIT 120","JCT OFF RAMP CLINTON INTERCHANGE, EXIT 120",3.8,11.752,{C22A295D-B10B-4660-B2FB-F488D019708D},,,,
4919,2024,N-57,A,6.943,C000057,A,C000057A,042+0.717,049+0.860,42.839,49.782,23-4-001, , ,E,2692,57, ,29,587,479,21, ,11,218,178,RPA_45,3068,10,103,278,278,415,415, ,2, ,JUDITH BASIN,JCT S-541,JCT S-541,6.597,14.583,{B96A56FF-5009-4F4A-8279-EFD949A7A012},,,,
4920,2024,N-10,A,2.365,C000010,A,C000010A,040+0.857,043+0.153,40.369,42.734,08-5-004, , ,A,1480,11, ,25,171,88,7, ,17,116,59,RPA_3,3042,10,113,62,62,88,88, ,2, ,CHOUTEAU, ,BEGIN 2 LANES,10.366,9.146,{058241C9-7FB1-4B89-B087-588D789EA841},,,,
4921,2024,L-43-176,A,0.495,C007015,A,C007015A,000+0.000,000+0.495,0,0.495,43-4-017, , ,E,204,0, ,0,0,0,0, ,0,0,0,UMA_UC,0,13,116,0,0,0,0, ,2, ,ROOSEVELT,JCT 1STA VE,ENT L-43-176A/,0,0,{A1E24AD3-6B6B-437B-BDAF-70B1526ECBD9},,,,
4922,2024,P-86,A,3.131,C000086,A,C000086A,027+0.838,030+0.966,27.679,30.811,34-1-006, , ,A,398,2, ,4,17,11,5, ,10,43,28,RMA_RMC_12,4098,12,99,7,7,10,10, ,2, ,GALLATIN, , ,3.922,1.961,{32B05169-F8B4-4AD3-BD98-6290ED893FE1},,,,
4923,2024,S-285,A,5.758,C000285,A,C000285A,000+0.000,005+0.729,0,5.758,04-2-009, , ,E,433,0, ,1,43,21,0, ,2,99,48,RMA_RMC_12,5133,19,117,13,13,19,19, ,2, ,BROADWATER,JCT US 287,ENT S-285A/,12.5,6.25,{BA85B63E-00FC-4363-9B21-E44877E28720},,,,
4924,2024,U-5224,A,0.071,C005224,A,C005224A,001+0.219,001+0.290,1.219,1.29,07-2A-077, , ,E,2528,0, ,8,93,19,0, ,3,37,8,UMA_UC,8061,21,114,27,27,38,38,Yes,3, ,CASCADE, ,BEGIN 3 LANES,0,0,{49B99E69-A310-43C7-9EDF-83452360FA9F},,,,
4925,2024,N-474,A,0.067,C000474,A,C000474A,003+1.014,003+1.082,3.794,3.861,32-3-084, , ,E,12510,72, ,18,2046,1550,6, ,1,164,124,UPA,7127,13,92,981,981,1431,1431, ,2, ,MISSOULA,JCT I-90 ON RAMP DESMET INTERCHANGE,JCT I-90 ON RAMP DESMET INTERCHANGE,3.006,8.842,{05229EB0-8591-4126-8384-DCA81B99A486},,,,
4926,2024,U-1012,A,0.427,C001012,A,C001012A,000+0.522,000+0.949,0.522,0.949,56-4A-286, , ,A,7539,44, ,57,88,15,6, ,8,12,2,UMA_UC,8012,12,106,46,46,62,62, ,2, ,YELLOWSTONE, , ,9.581,0.775,{5ED4124D-0F72-42A5-AB0A-3EAA5082F968},,,,
4927,2024,N-5,A,0.073,C000005,A,C000005A,000+0.000,000+0.073,0,0.073,32-3-003, , ,E,10287,27, ,77,471,377,3, ,7,46,37,UPA,3026,10,132,246,246,353,353, ,2, ,MISSOULA, ,ENT N-5A,3.627,5.492,{142BBBC3-232D-45AF-9434-AC18861DBDAB},,,,
4928,2024,N-1,A,2.364,C000001,A,C000001A,144+0.476,146+0.837,144.458,146.822,15-4A-005, , ,E,9787,98, ,66,410,161,10, ,7,42,16,REC_PA,3086,18,154,142,142,194,194, ,4, ,FLATHEAD, , ,1.735,2.354,{51D2AF4D-F648-4FE2-ABC7-A6C15C2587CE},,,,
4929,2024,P-29,A,3.035,C000029,A,C000029A,014+0.828,017+0.875,14.807,17.842,29-4-006, , ,E,1470,43, ,1,162,78,29, ,1,110,53,RMA_RMC_12,4042,10,116,40,40,50,50, ,2, ,MADISON, , ,0.592,2.367,{B9B6C467-18AA-4DD0-A946-DBB72AADEFA9},,,,
4930,2024,N-37,A,9.188,C000037,A,C000037A,084+0.856,094+0.021,84.732,93.92,38-1-003, , ,A,2050,30, ,20,668,644,15, ,10,326,314,RPA_45,3063,32,139,351,351,515,515, ,2, ,POWDER RIVER, , ,2.899,28.019,{37E906D1-CBC8-4F28-BF33-3C8BE787C570},,,,
4931,2024,I-15,A,7.485,C000015,A,C000015A,208+0.822,216+0.293,208.422,215.907,25-7-001, , ,E,4840,30, ,43,1529,1090,6, ,9,316,225,RURAL INNER INTERSTATE,1011,12,97,687,687,1046,1046, ,2, ,LEWIS AND CLARK,"JCT OFF RAMP GATES OF THE MTS INTERCHANGE, EXIT 209","JCT OFF RAMP GATES OF THE MTS INTERCHANGE, EXIT 209",2.527,6.498,{B3A389D6-9EFF-42D9-A80C-D7460C372147},,,,
4932,2024,N-57,A,0.094,C000057,A,C000057A,324+0.919,325+0.052,323.3,323.394,11-5A-007, , ,E,1467,6, ,5,68,36,4, ,3,46,25,UPA,7123,10,115,30,30,44,44, ,2, ,DAWSON, , ,1.685,2.247,{8D5016BB-63D7-4FEA-91B2-B4C249F8AB3F},,,,
4933,2024,N-88,A,0.987,C000088,A,C000088A,000+0.532,001+0.445,0.532,1.519,39-3-035, , ,A,1321,24, ,0,112,70,18, ,0,85,53,RPA_1,3082,10,110,46,46,66,66, ,2, ,POWELL,JCT N-8,JCT N-8,3.738,8.411,{6F7FE9C5-4E4C-489D-814E-CF128ECE5BAC},,,,
4934,2024,L-25-49,A,1.277,C002903,A,C002903A,002+0.026,003+0.303,2.026,3.303,25-7B-075, , ,A,3455,8, ,24,27,15,2, ,7,8,4,UMA_UC,9134,13,150,17,17,22,22, ,2, ,LEWIS AND CLARK, , ,2.546,0.926,{FE8A8B83-41A0-401F-8E84-73D763FB059C},,,,
4935,2024,P-3,A,0.209,C000003,A,C000003A,041+0.299,041+0.507,40.294,40.503,50-3-013, , ,E,4298,14, ,2,51,35,3, ,0,12,8,REC_MA,4120,10,207,24,24,33,33, ,2, ,TETON,JCT S-221 (1ST ST NE),JCT S-221 (1ST ST NE),2.655,1.77,{ED6F589C-CF04-4B6A-A48E-3942DEDD402C},,,,
4936,2024,P-54,A,8.211,C000054,A,C000054A,000+0.000,008+0.159,0,8.211,38-5-001, , ,A,543,7, ,6,109,86,13, ,11,201,158,RMA_RMC_345,4076,11,116,43,43,66,66, ,2, ,POWDER RIVER, ,ENT P-54A,5.357,14.286,{38C39729-D06B-4631-9552-EE9AE599F756},,,,
4937,2024,N-61,A,1.07,C000061,A,C000061A,044+0.074,045+0.163,43.579,44.649,14-7-003, , ,E,1136,17, ,18,153,122,15, ,16,135,107,RPA_45,3076,10,111,70,70,102,102, ,2, ,FERGUS, , ,3.817,11.45,{9450ACE9-07C5-47E8-99BF-368260E31094},,,,
4938,2024,P-72,A,6.153,C000072,A,C000072A,000+0.000,006+0.154,0,6.153,05-3-012, , ,A,1356,11, ,17,126,101,8, ,13,93,74,RMA_RMC_345,4088,10,108,60,60,88,88, ,2, ,CARBON, ,ENT P-72A,1.596,3.723,{CC507285-706A-448F-BF22-5E0EB439B034},,,,
4939,2024,N-103,A,0.086,C005210,A,C005210A,002+0.105,002+0.191,2.104,2.19,07-2A-090, , ,A,7406,0, ,34,168,41,0, ,5,23,6,UPA,8052,10,115,65,65,88,88,Yes,3, ,CASCADE,JCT U-5224(5TH ST N),JCT U-5224(5TH ST N),9.416,1.695,{1CEDDF1E-A84E-4F38-ABBC-6170196CFB45},,,,
4940,2024,U-1204,A,0.362,C001204,A,C001204A,000+0.770,001+0.132,0.77,1.132,16-3B-045, , ,E,6878,21, ,25,101,22,3, ,4,15,3,UMA_UC,8028,10,109,42,42,57,57, ,2, ,GALLATIN,JCT N-118(N 7TH AVE),JCT N-118(N 7TH AVE),27.014,13.171,{231C7EAC-A427-4C56-9193-40AD0AAC67AE},,,,
4941,2024,N-1,A,10.017,C000001,A,C000001A,197+0.717,207+0.924,196.471,206.488,18-4-001, , ,A,2032,35, ,24,137,90,17, ,12,67,44,REC_PA,3004,10,156,63,63,90,90, ,2, ,GLACIER, , ,2.83,3.774,{EAE9F1C5-33F6-4EDE-8912-85299104FAC8},,,,
4942,2024,P-323,A,5.766,C000323,A,C000323A,065+0.187,070+0.960,65.257,71.023,06-6-003, , ,E,262,1, ,0,37,30,4, ,0,141,115,RMA_RMC_345,5175,35,141,15,15,23,23, ,2, ,CARTER, , ,6.25,6.25,{D433E051-F376-464A-8307-773ED72DB52C},,,,
4943,2024,N-8,A,0.261,C000008,A,C000008A,041+0.726,041+0.987,41.492,41.754,25-7C-007, , ,E,18015,102, ,66,733,353,6, ,4,41,20,UPA,7088,10,107,210,210,280,280, ,4, ,LEWIS AND CLARK, , ,3.046,0.632,{4949B641-B179-4CC6-A955-A390D7551927},,,,
4944,2024,I-90,A,3.349,C000090,A,C000090A,061+0.565,064+0.910,60.752,64.101,31-2-002, , ,A,7339,34, ,72,1834,1668,5, ,10,250,227,RURAL OUTER INTERSTATE,1021,10,95,1019,1019,1542,1542, ,2, ,MINERAL,"JCT OFF RAMP TARKIO INTERCHANGE, EXIT 61","JCT OFF RAMP TARKIO INTERCHANGE, EXIT 61",3.099,17.521,{0DE0A270-9895-4E8B-B53E-92F7BE5D96EC},,,,
4945,2024,I-90,A,7.007,C000090,A,C000090A,377+0.812,384+0.808,375.623,382.63,49-3-001, , ,A,10507,188, ,147,2649,2341,18, ,14,252,223,RURAL INNER INTERSTATE,1037,16,99,1442,1442,2149,2149, ,2, ,SWEET GRASS,"JCT OFF RAMP GREYCLIFF INTERCHANGE, EXIT 377","JCT OFF RAMP GREYCLIFF INTERCHANGE, EXIT 377",4.585,15.186,{9657B93E-6D7F-4019-9F9C-B57936321AA2},,,,
4946,2024,P-3,A,0.492,C000003,A,C000003A,023+0.975,024+0.455,23.179,23.67,50-4-018, , ,A,1384,20, ,6,166,77,14, ,4,120,56,RMA_RMC_345,4003,10,119,44,44,63,63, ,2, ,TETON, , ,3.67,1.835,{C1C8C5C8-B7A3-4E1E-8D1B-80B8A7D5FC30},,,,
4947,2024,P-29,A,0.278,C000029,A,C000029A,013+0.239,013+0.517,13.221,13.499,29-4-008, , ,E,1377,43, ,1,162,78,31, ,1,118,57,RMA_RMC_12,4042,10,116,40,40,50,50, ,2, ,MADISON, , ,2.028,2.793,{AC865B1E-EFD1-4E82-9B0D-4C8D2CFC3808},,,,
4948,2024,P-46,A,0.638,C000046,A,C000046A,077+0.172,077+0.810,76.685,77.324,47-2-003, , ,E,626,10, ,3,14,8,16, ,5,22,13,REC_MA,4127,10,161,5,5,7,7, ,2, ,SILVER BOW, , ,3.774,0,{9AA4932F-A47C-4E4B-8C79-BB696001261E},,,,
4949,2024,N-5,A,2.414,C000005,A,C000005A,010+0.638,013+0.047,10.334,12.748,32-3-004, , ,E,9306,27, ,77,471,377,3, ,8,51,41,RPA_1,3026,10,132,245,245,352,352, ,3, ,MISSOULA, ,BEGIN 3 LANES,1.693,3.725,{F0F9394E-2A30-403F-8525-63F9B394E8D8},,,,
4950,2024,S-292,A,3.563,C000292,A,C000292A,003+0.524,007+0.098,3.529,7.092,15-4A-052, , ,A,1935,20, ,8,53,16,10, ,4,27,8,RMA_RMC_12,5143,23,108,14,14,18,18, ,2, ,FLATHEAD, , ,0.636,0,{B8DDB604-B4CC-47D9-A601-5BB2D0E62FF6},,,,
4951,2024,S-207,A,9.78,C000207,A,C000207A,001+0.675,011+0.451,1.674,11.455,23-2-005, , ,E,46,0, ,0,1,1,0, ,0,22,22,RMA_RMC_345,5011,10,174,0,0,0,0, ,2, ,JUDITH BASIN, , ,0,0,{AE1DAB58-3E4F-468C-A2E9-5C7B6A991778},,,,
4952,2024,N-10,A,0.241,C000010,A,C000010A,001+0.751,001+0.991,1.75,1.99,07-2A-029, , ,E,14283,51, ,14,229,106,4, ,1,16,7,UPA,7026,10,109,98,98,131,131, ,4, ,CASCADE,JCT N-102 (RIVER DR),JCT N-102 (RIVER DR),4.565,1.522,{480610AB-94E4-4267-BB92-CED0C6C4C0BE},,,,
4953,2024,P-21,A,0.071,C000021,A,C000021A,005+0.271,005+0.343,4.995,5.066,37-3-014, , ,E,1775,7, ,5,43,32,4, ,3,24,18,RMA_RMC_345,4032,10,115,21,21,31,31, ,2, ,PONDERA,JCT I-15 ON RAMP N CONRAD INTERCHANGE,JCT I-15 ON RAMP N CONRAD INTERCHANGE,2.492,10.903,{1A50E8FE-1DB1-4B9A-8BAA-5AD59B33F41A},,,,
4954,2024,N-113,A,0.07,C001020,A,C001020A,004+0.255,004+0.325,4.255,4.325,56-4A-345, , ,E,7081,138, ,67,442,76,19, ,9,62,11,UPA,7062,10,100,152,152,209,209, ,4, ,YELLOWSTONE, ,BEGIN 4 LANES/END ONEWAY ROADWAY,16.196,17.533,{14DA4E68-356E-4F98-BE58-4C96FD1D0FDB},,,,
4955,2024,L-7-2872,A,0.119,C003582,A,C003582A,001+0.822,001+0.941,1.822,1.941,088534M, , ,E,36,0, ,0,0,0,0, ,0,0,0,UMA_UC,0,13,116,0,0,0,0, ,2, ,CASCADE, , ,0,0,{A832F9F3-FE95-453B-A7BF-CBF5A00714E0},,,,
4956,2024,S-254,A,0.988,C000254,A,C000254A,060+0.717,061+0.707,60.339,61.328,28-4-007, , ,E,50,2, ,0,14,8,40, ,0,280,160,RMA_RMC_345,5097,34,274,5,5,8,8, ,2, ,DAWSON, , ,10,50,{05A9BE15-F151-4982-906E-687EFD2F6244},,,,
4957,2024,P-3,A,7.856,C000003,A,C000003A,102+0.699,110+0.501,100.494,108.35,18-4-007, , ,A,1514,32, ,7,89,61,21, ,5,59,40,REC_MA,4004,12,145,35,35,52,52, ,2, ,GLACIER, , ,3.289,7.895,{FE3C694D-2865-4415-B4AD-74C455D1956C},,,,
4958,2024,U-5215,A,1.013,C005215,A,C005215A,002+0.010,003+0.023,2.01,3.023,07-2A-112, , ,E,1795,7, ,0,47,28,4, ,0,26,16,UMA_UC,8055,10,115,17,17,19,19, ,2, ,CASCADE, , ,0,2.632,{9EFA39EB-F637-4F6A-847D-D8C81BFF05F0},,,,
4959,2024,S-261,A,13.211,C000261,A,C000261A,035+0.590,048+0.741,34.639,47.85,42-4-010, , ,E,98,1, ,0,50,32,10, ,0,510,327,RMA_RMC_345,5108,10,154,18,18,28,28, ,2, ,RICHLAND, , ,14.286,8.163,{0D385186-19A7-4BA0-A156-ADD39680BE68},,,,
4960,2024,S-261,A,6.84,C000261,A,C000261A,020+0.544,028+0.941,21.15,27.99,42-4-009, , ,A,112,1, ,0,23,11,9, ,0,205,98,RMA_RMC_345,5107,10,164,6,6,10,10, ,2, ,WIBAUX, , ,16.667,11.111,{D7EBE322-DBED-46A8-809E-40B20FD47185},,,,
4961,2024,P-13,A,1.573,C000013,A,C000013A,075+0.649,077+0.080,75.455,77.028,29-2-002, , ,E,2038,9, ,0,198,167,4, ,0,97,82,RMA_RMC_12,4014,10,108,89,89,131,131, ,2, ,MADISON,JCT S-283,JCT S-283,2.685,15.436,{811F7402-635C-4275-BE99-B61C2387CD95},,,,
4962,2024,S-245,A,13.583,C000245,A,C000245A,004+0.322,017+0.870,4.284,17.867,17-4-006, , ,A,152,3, ,0,32,19,20, ,0,211,125,RMA_RMC_345,5081,10,141,12,12,20,20, ,2, ,GARFIELD, , ,4.444,13.333,{10C04DEF-C6C4-4E45-849D-519892BEA6DD},,,,
4963,2024,N-37,A,0.998,C000037,A,C000037A,061+0.061,062+0.071,60.997,61.995,44-8-011, , ,A,2300,22, ,44,611,562,10, ,19,266,244,RPA_45,3062,10,104,321,321,469,469, ,2, ,ROSEBUD, ,BEGIN 2 LANES,4.603,21.339,{85FBF663-0D09-4E2C-A5BD-D1AA9C91DD7C},,,,
4964,2024,U-6902,A,0.434,C006902,A,C006902A,000+0.530,000+0.964,0.53,0.964,56-4B-027, , ,A,968,14, ,12,42,25,14, ,12,43,26,UMA_UC,9068,18,130,18,18,26,26, ,2, ,YELLOWSTONE, , ,0,1.316,{EA6C1DF4-24CA-4CF1-8516-5FE418CCC020},,,,
4965,2024,N-23,A,0.498,C000023,A,C000023A,000+0.370,001+0.195,0.37,0.868,09-2A-022, , ,A,5685,79, ,4,122,34,14, ,1,21,6,UPA,7034,10,108,49,49,69,69, ,2, ,CUSTER,JCT U-8006(STREVELL AVE),JCT U-8006(STREVELL AVE),1.406,1.094,{3072D975-CB40-48EF-9277-7CAA56DA7126},,,,
4966,2024,I-90,A,5.278,C000090,A,C000090A,037+0.029,042+0.792,36.709,41.987,31-1-004, , ,E,7081,63, ,12,2158,1995,9, ,2,305,282,RURAL OUTER INTERSTATE,1020,10,139,1232,1232,1887,1887, ,2, ,MINERAL,"JCT OFF RAMP SLOWAY INTERCHANGE, EXIT 37","JCT OFF RAMP SLOWAY INTERCHANGE, EXIT 37",3.22,25.254,{0088DCCC-CBD4-437E-BF77-8588D595DD00},,,,
4967,2024,S-503,A,1.095,C000503,A,C000503A,006+0.242,007+0.335,6.234,7.329,15-7A-015, , ,A,601,20, ,8,7,1,33, ,13,12,2,RMA_RMC_12,5324,10,107,4,4,5,5, ,2, ,FLATHEAD, , ,0,0,{2BBF6B03-F4A1-4927-829F-372C598766B5},,,,
4968,2024,S-360,A,10.135,C000360,A,C000360A,005+0.649,015+0.794,5.659,15.794,30-3-012, , ,E,255,4, ,0,24,12,16, ,0,94,47,RMA_RMC_12,5217,15,162,9,9,15,15, ,2, ,MEAGHER,JCT S-259,JCT S-259,7.895,15.789,{BDA309BF-28CF-4821-AE0B-8C7A044A83F2},,,,
4969,2024,I-15,A,7.202,C000015,A,C000015A,290+0.374,297+0.584,289.688,296.889,07-1-006, , ,E,4031,23, ,26,926,847,6, ,6,230,210,RURAL OUTER INTERSTATE,1016,10,103,536,536,820,820, ,2, ,CASCADE,"JCT OFF RAMP VAUGHN INTERCHANGE, EXIT 290","JCT OFF RAMP VAUGHN INTERCHANGE, EXIT 290",3.316,20.09,{77575D71-AC94-479A-AB05-90D2AAC228C0},,,,
4970,2024,S-238,A,0.261,C000238,A,C000238A,068+0.254,068+0.515,68.256,68.517,19-2-010, , ,A,99,1, ,0,12,8,10, ,0,121,81,RMA_RMC_345,5068,10,172,4,4,7,7, ,2, ,GOLDEN VALLEY, , ,3.571,10.714,{2E7DE42D-CEB3-4A3E-8D45-D3092160A871},,,,
4971,2024,U-5218,A,0.57,C005218,A,C005218A,000+0.981,001+0.551,0.981,1.551,07-2A-097, , ,E,5133,0, ,0,290,109,0, ,0,56,21,UMA_UC,8058,10,117,89,89,126,126,Yes,2, ,CASCADE,JCT U-5217(25TH ST N),JCT U-5217(25TH ST N),0,0,{87A61905-61A5-4895-8F6D-FF9D463DEB3B},,,,
4972,2024,S-302,A,2.796,C000302,A,C000302A,004+0.264,007+0.061,4.223,7.018,56-4-007, , ,A,926,15, ,6,20,11,16, ,6,22,12,UMA_UC,5153,10,125,9,9,13,13, ,2, ,YELLOWSTONE, ,ENT S-302A,1.869,0.935,{0BEF7F00-CBA7-4389-A56F-FEEEA4A19EFE},,,,
4973,2024,L-7-2862,A,0.257,C003565,A,C003565A,000+0.000,000+0.257,0,0.257,07-2A-284, , ,E,1366,0, ,0,0,0,0, ,0,0,0,UMA_UC,0,13,116,0,0,0,0, ,2, ,CASCADE,JCT N-60 (10TH AVE S),ENT L-7-2862A/,0,0,{367684B3-9BFD-4EEE-B9BA-449B44B248C5},,,,
4974,2024,L-47-1027,A,0.797,C001808,A,C001808A,000+0.393,001+0.190,0.393,1.19,47-1C-079, , ,E,848,12, ,1,41,19,14, ,1,48,22,UMA_UC,9249,13,107,11,11,15,15, ,2, ,SILVER BOW, , ,0,0,{CB34ECD3-8B02-41B5-888D-254DDF213BD3},,,,
4975,2024,S-565,A,0.707,C000565,A,C000565A,002+0.131,002+0.838,2.179,2.885,07-1-015, , ,A,485,3, ,1,20,9,6, ,2,41,19,RMA_RMC_345,5370,10,115,6,6,8,8, ,2, ,CASCADE, , ,1.786,1.786,{D3AB85DD-1F6B-4F6D-9B1A-F67B7F024A3E},,,,
4976,2024,S-233,A,6.178,C000233,A,C000233A,024+0.268,030+0.447,24.375,30.553,21-2-015, , ,A,19,0, ,0,1,0,0, ,0,53,0,RMA_RMC_345,5056,10,234,0,0,0,0, ,2, ,HILL, , ,0,14.286,{1767F019-2E43-4C1A-A6BA-4119A9DE83E2},,,,
4977,2024,N-1,A,0.441,C000001,A,C000001A,382+0.631,383+0.248,382.013,382.454,21-4A-011, , ,A,9194,42, ,31,501,298,5, ,3,54,32,UPA,7129,10,95,188,188,264,264, ,4, ,HILL,JCT U-5710/U-5711(7TH AVE),JCT U-5710/U-5711(7TH AVE),1.845,1.384,{F9BE3F80-995D-4813-AB91-DAE4B2B28BCA},,,,
4978,2024,P-29,A,0.344,C000029,A,C000029A,083+0.125,083+0.469,82.615,82.959,47-1C-118, , ,E,2618,21, ,5,29,5,8, ,2,11,2,UMA_UC,8137,10,110,9,9,11,11, ,4, ,SILVER BOW, ,BEGIN 4 LANES,2.283,0.457,{3F73C53A-70CD-43A8-AD8F-950C460FF3E5},,,,
4979,2024,N-24,A,4.497,C000024,A,C000024A,082+0.983,087+0.493,83.68,88.177,25-4-004, , ,E,1746,16, ,2,239,203,9, ,1,137,116,RPA_3,3057,10,126,106,106,156,156, ,2, ,LEWIS AND CLARK,JCT S-279,JCT S-279,3.743,14.439,{77FDE2FD-E27E-407A-85A1-AB9A5679FD02},,,,
4980,2024,N-1,A,0.307,C000001,A,C000001A,150+0.149,150+0.456,149.813,150.12,15-4A-006, , ,A,6979,98, ,66,410,161,14, ,9,59,23,REC_PA,3086,18,154,139,139,191,191, ,2, ,FLATHEAD, ,BEGIN 2 LANES,1.735,2.354,{62ACE025-24F2-4DDA-A8EB-A0991D73BD00},,,,
4981,2024,N-5,A,1.86,C000005,A,C000005A,029+0.435,031+0.313,29.116,30.976,24-3-002, , ,E,7823,69, ,59,501,375,9, ,8,64,48,RPA_1,3027,10,102,228,228,311,311, ,3, ,LAKE, ,BEGIN 3 LANES,2.523,3.32,{AB9B3566-0DC5-47A6-8EE2-5A2DBB4237AA},,,,
4982,2024,S-567,A,4.165,C000567,A,C000567A,002+0.412,006+0.515,2.48,6.645,27-3-023, , ,A,617,18, ,3,10,4,29, ,5,16,6,REC_MA,5373,14,146,4,4,6,6, ,2, ,LINCOLN, , ,0,0,{8EEC4314-7A6D-4908-84B4-951A7702B8ED},,,,
